Speaker,Utterance,Dialogue_Act,Dialogue_ID,File_ID
Mélissa,Alors vous avez trouvé le moule et la machine ?,ask,290,Dial_20120102_200306
Lucas,Oui mais je ne me rappelle pas la troisième étape.,inform_engine,290,Dial_20120102_200306
Mélissa,Il ne vous reste plus qu'à alimenter la machine en matière plastique. Tachez de ne pas perdre de temps car cela freinerai la production et donc engendrerai des pertes. Rendez-vous dans l'espace matière au bout de l'atelier.,inform,290,Dial_20120102_200306
Mélissa,"A plus tard, la jeunesse !",quit,290,Dial_20120102_200306
Samir,"Bonjour, je suis Samir le concepteur de produit.",greet,291,Dial_20110707_143422
Samir,Je peux vous aider?,ask,291,Dial_20110707_143422
Julie,avez vous les plans de la manette?,find_plans,291,Dial_20110707_143422
Samir,"Oui, ils sont dans l' armoire, mais elle est verrouillée par un code. Ah la protection des données. Un défi permanent. Je ne connais pas ce code, mais je sais que le responsable regarde souvent autour de lui avant de le taper. Je sais seulement qu' il y a 3 chiffres.",inform,291,Dial_20110707_143422
Samir,Encore des questions;sur le metier de concepteur de produit ? Ou les etudes qu'il faut faire ?,ask,291,Dial_20110707_143422
Julie,Il faut faire quoi comme études?,studies_job,291,Dial_20110707_143422
Samir,"C' est un métier de création. Plusieurs formations peuvent mener à ce métier les arts appliqués, des études de design industriel, de conception assistée par ordinateur",inform,291,Dial_20110707_143422
Samir,Et voulez vous savoir qu'elles sont les normes de securité ou encore a qui peut etre adapté ce genre de travail ?,ask,291,Dial_20110707_143422
Julie,oui!,yes,291,Dial_20110707_143422
Samir,"Vous savez, ici vous êtes dans un lieu stratégique. Les nouveautés, les produits de demain, c' est ici qu' ils naissent. Et il faut les protéger. C' est pour ça qu' on ne laisse pas entrer n' importe qui dans cette pièce.",inform,291,Dial_20110707_143422
Samir,Voulez vous savoir qui peut faire ce genre de travail ?,ask,291,Dial_20110707_143422
Julie,"oui, qui peut faire ce genre de travail?",staff_job,291,Dial_20110707_143422
Samir,mon métier peut plaire autant aux filles qu' aux garçons.,inform,291,Dial_20110707_143422
Samir,"J'ai repondu a toutes vos question, bonne continuation!",quit,291,Dial_20110707_143422
Julie,Merci!,quit,291,Dial_20110707_143422
Preparateur1,"Bonjour , je suis le préparateur matière .",greet,292,Dial_20120109_095018
Julie,Bonjour!,greet,292,Dial_20120109_095018
Preparateur1,Besoin d' un renseignement ? Je peux vous parlez du métier de préparateur matière si vous voulez ?,ask,292,Dial_20120109_095018
Julie,Non...,no,292,Dial_20120109_095018
Preparateur1,Voulez vous en savoir plus sur les démarches à suivre en cas de panne ?,ask,292,Dial_20120109_095018
Julie,"Non, merci",no,292,Dial_20120109_095018
Preparateur1,"Vous voulez peut être connaitre quelques détails sur l' espace matière , je vais vous expliquer .",ask,292,Dial_20120109_095018
Julie,"Non, ça à l'air trop compliqué",no,292,Dial_20120109_095018
Preparateur1,"Attendez ne partez pas si vite! J' ai une nouvelle machine à alimenter , elle doit faire des sacs plastiques , mais je ne me rappelle plus de la matière qu' il faut . Donnez-moi un coup de main !",ask,292,Dial_20120109_095018
Julie,Ok,yes,292,Dial_20120109_095018
Preparateur1,"Merci de votre aide , à bientôt peut être !",quit,292,Dial_20120109_095018
M.Jasper,"Bonjour , je suis M . Jasper le directeur.",greet,293,Dial_20111103_124546
M.Jasper,"Pour faire votre manette, vous avez besoin de quoi maintenant ?",ask,293,Dial_20111103_124546
Lucas,"Ah, c'est exactement ce qu'on ne sait pas. On a aucune idée sur comment construire la manette...",help,293,Dial_20111103_124546
M.Jasper,"Bon, pas de panique! Avant tout vous allez avoir besoins des plans de la manette. Ces plans vous donneront ses caractéristiques de fabrication tel que le moule à utiliser.",inform,293,Dial_20111103_124546
Lucas,"Oui, oui, c'est ça. On aura besoin des plans. Mais, où trouver les plans? Vous pouvez nous l'indiquer?",other,293,Dial_20111103_124546
M.Jasper,Vous trouverez les plans dans le bureau d'étude. Utilisez le pass pour rentrer dans les ateliers et montez les escaliers sur votre droite en rentrant.,other,293,Dial_20111103_124546
M.Jasper,Bon courage!,quit,293,Dial_20111103_124546
Preparateur1,"Bonjour, je suis Preparateur1 le préparateur matière.",greet,294,Dial_20110707_150106
Preparateur1,Que puis je faire pour vous ?,ask,294,Dial_20110707_150106
Julie,En quoi consiste votre metier?,inform_job,294,Dial_20110707_150106
Preparateur1,"Mon rôle, c' est de m' assurer que les machines soient bien approvisionnées, avec les bonnes matières, dans les bonnes couleurs. Je dois faire fonctionner les étuves et tout le système d' approvisionnement.",inform,294,Dial_20110707_150106
Preparateur1,Je vais te parler de l'espace matière..,ask,294,Dial_20110707_150106
Julie,D'accord!,yes,294,Dial_20110707_150106
Preparateur1,"Eh bien quand on reçoit les granulés de matière, ils sont pleins d' humidité. On ne peut pas les utiliser comme ça, sinon l' eau ferait plein de petites bulles dans le plastique et le produit final serait inutilisable. Alors on les passe dans une étuve, pour bien les sécher, et puis on peut aussi ajouter des colorants, pour donner une nouvelle couleur à la matière.",inform,294,Dial_20110707_150106
Preparateur1,Tu aimerais savoir ce qu'il se passe quand on a à faire à une panne ?,ask,294,Dial_20110707_150106
Julie,Que se pqsse t'il quand vous avez affaire à une panne?,todo_failure,294,Dial_20110707_150106
Preparateur1,"Dans ce cas, j' appelle le technicien de maintenance c' est lui le pro pour tout réparer. Mais mieux vaut prévenir que guérir. Alors son job, c' est aussi de passer régulièrement pour vérifier que tout va bien et corriger si nécessaire.",inform,294,Dial_20110707_150106
Preparateur1,Encore des questions ?,ask,294,Dial_20110707_150106
Julie,"Non, merci beaucoup!",no,294,Dial_20110707_150106
Preparateur1,"Attendez ne partez pas si vite! J' ai une nouvelle machine à alimenter, elle doit faire des sacs plastiques, mais je ne me rappelle plus de la matière qu' il faut. Tu veux bien me donner un coup de main?",ask,294,Dial_20110707_150106
Julie,D'accord!,yes,294,Dial_20110707_150106
Preparateur1,"ok, c' est parti",inform,294,Dial_20110707_150106
Preparateur1,"Merci, à bientôt",quit,294,Dial_20110707_150106
Serge,"Tiens, vous revoilà déjà !",greet,295,Dial_20111128_234317
Serge,Je peux encore vous apporter mon aide je suppose. Que voulez-vous savoir ?,ask,295,Dial_20111128_234317
Ben,J'ai tout testé. Vous pouvez me dire comment on fait après ?,next_step,295,Dial_20111128_234317
Serge,"Il ne vous reste plus qu' à trouver les composants électroniques pour terminer cette manette. Sophia doit les avoir sur elle, je l' ai vue passer tout à l' heure. Quand vous les aurez, vous pourrez monter votre manette, et aider le docteur à sortir de la console.",inform,295,Dial_20111128_234317
Serge,"Alors, que voulez vous que je vous explique d'autre ?",ask,295,Dial_20111128_234317
Ben,"Heu, si vous voulez",ack,295,Dial_20111128_234317
Serge,Peut-être que des informations sur les équipements irréparables vous intéresseront ...,ask,295,Dial_20111128_234317
Ben,"Bah oui,vas y",yes,295,Dial_20111128_234317
Serge,"Et bien oui, on ramène les équipements hors-service au magasin, ils pourront les faire recycler, c'est important !",inform,295,Dial_20111128_234317
Serge,"Bon je dois filer. A plus tard, la jeunesse ! Si vous voulez vos composants, essayez de trouver Sophia, elle est dans le coin, je l'ai vue tout à l'heure.",quit,295,Dial_20111128_234317
Sophia,"Bonjour, je suis Sophia l' opérateur en décoration.",greet,297,Dial_20110615_134500
Sophia,Qu'est-ce que je peux faire pour vous?,ask,297,Dial_20110615_134500
Julie,bonjour. J'ai besoin de composants électroniques pour fabriquer une manette.,informer_elcomps,297,Dial_20110615_134500
Sophia,"Eh bien Justement, je venais vous les apporter. J' ai entendu parler de votre histoire de manette et comme j' avais les composants à portée de main, je me suis dis que ça vous ferait gagner du temps si je vous les apportais. Par contre, je vous laisse vous occuper de l' assemblage",inform,297,Dial_20110615_134500
Sophia,"Mais avant, voulez vous que je vous parle un peu de mon métier ?",ask,297,Dial_20110615_134500
Julie,d'accord,yes,297,Dial_20110615_134500
Sophia,Je m' occupe de la finition décoration. C' est un métier pour lequel il faut être polyvalent et minutieux.,inform,297,Dial_20110615_134500
Sophia,Je vous laisse passer à l'assemblage./,quit,297,Dial_20110615_134500
Preparateur1,"Bonjour, je suis Preparateur1 le préparateur matière.",greet,298,Dial_20110608_163637
Preparateur1,Qu'est-ce que je peux faire pour vous?,ask,298,Dial_20110608_163637
Julie,expliquez moi ce que vous faites,inform_job,298,Dial_20110608_163637
Preparateur1,"mon rôle, c' est de m' assurer que les machines soient bien approvisionnées, avec les bonnes matières, dans les bonnes couleurs. Je dois faire fonctionner les étuves et tout le système d' approvisionnement.",inform,298,Dial_20110608_163637
Preparateur1,Voulez vous en savoir plus sur l'es pace matière ?,ask,298,Dial_20110608_163637
Julie,bien sûr cela m'intéresse,yes,298,Dial_20110608_163637
Preparateur1,"Eh bien quand on reçoit les granulés de matière, ils sont pleins d' humidité. on ne peut pas les utiliser comme ça, sinon l' eau ferait plein de petites bulles dans le plastique et le produit final serait inutilisable. Alors on les passe dans une étuve, pour bien les sécher, et puis on peut aussi ajouter des colorants, pour donner une nouvelle couleur à la matière.",inform,298,Dial_20110608_163637
Preparateur1,Voulez vous en savoir plus?,ask,298,Dial_20110608_163637
Julie,non j'en sais assez,no,298,Dial_20110608_163637
Preparateur1,"Attendez ne partez pas si vite! j' ai une nouvelle machine à alimenter, elle doit faire des sacs plastiques, mais Je ne me rappelle plus de la matière qu' il faut. Tu veux bien me donner un coup de main",ask,298,Dial_20110608_163637
Julie,je veux bien,yes,298,Dial_20110608_163637
Preparateur1,"ok, c' est parti",inform,298,Dial_20110608_163637
Preparateur1,"Merci de votre aide, au revoir !",quit,298,Dial_20110608_163637
Ben,Bonjour?,greet,299,Dial_20111029_224153
Serge,"Bonjour , moi c' est Serge le technicien QHSE .",greet,299,Dial_20111029_224153
Serge,Que cherchez vous ici les enfants ?,ask,299,Dial_20111029_224153
Ben,"On voudrait tester notre manette, monsieur",quality_control,299,Dial_20111029_224153
Serge,"Je vais m' en occuper . Mais vous pouvez participer aussi . Je vous laisse tester la solidité de la coque . C' est simple il faut envoyer 10 poids sur la manette . Si elle résiste , c' est qu' elle est conforme",inform,299,Dial_20111029_224153
Ben,D'accord,yes,299,Dial_20111029_224153
Serge,"Mais avant , voulez vous que je vous parle de mon métier ?",ask,299,Dial_20111029_224153
Ben,"Non, merci. On n'a pas de temps",no,299,Dial_20111029_224153
Serge,"ok , au travail alors !",quit,299,Dial_20111029_224153
Serge,"Bonjour , moi c' est Serge le technicien QHSE .",greet,300,Dial_20111121_190513
Ben,Qu'est-ce que c'est que le QHSE Serge?,inform_job,300,Dial_20111121_190513
Serge,En d'autres termes je suis le technicien Qualité Hygiène Sécurité Environnement. C' est moi qui suis chargé de contrôler que les pièces fabriquées par nos machines soient bien conformes aux attentes des clients.,inform,300,Dial_20111121_190513
Ben,Tu te la pète!,ack,300,Dial_20111121_190513
Serge,Oui... Bon vous allez devoir tester la résistance votre manette. C' est simple il faut envoyer 10 poids sur la manette . Si elle résiste c' est qu' elle est conforme,inform,300,Dial_20111121_190513
Serge,Je vais vous informer sur la procédure à suivre.,quit,300,Dial_20111121_190513
Sophia,Bravo!,greet,301,Dial_20120103_170609
Lucas,Que dois-je faire à présent?,informer_end_manufacturing,301,Dial_20120103_170609
Sophia,Normalement je dois encore conditionner le produit avant que Aldo le logicien ne s'occupe de l'expédition.,inform,301,Dial_20120103_170609
Lucas,Oui oui oui oui oui.... Je peux terminer ce jeu s'il vous plaît???,quit,301,Dial_20120103_170609
Sophia,Amusez-vous bien!,quit,301,Dial_20120103_170609
Mélissa,"Bonjour, je suis Mélissa la responsable d'îlot de production.",greet,302,Dial_20120107_175917
Mélissa,En quoi puis-je vous être utile ?,ask,302,Dial_20120107_175917
Lucas,Bonjour Mélissa !,greet,302,Dial_20120107_175917
Lucas,"Je voudrais construire une manette, j'ai des plans pour ça.",manufacturing_reqs,302,Dial_20120107_175917
Mélissa,"Alors, pour fabriquer une pièce, il faut déjà trouver un moule. Ensuite, il vous faudra une machine adaptée, et de la matière plastique colorée dans la bonne teinte, mais on verra ça plus tard.",inform,302,Dial_20120107_175917
Lucas,"Et ce moule, ça se trouve vers où??",find_mold,302,Dial_20120107_175917
Mélissa,"Oui, commençons par le commencement : les moules, nous les gardons dans une pièce spéciale, le ""magasin de stockage de moules"", qui leur est dédiée. On en prend grand soin, de nos moules, ce sont les éléments les plus précieux et les plus importants de l' entreprise. Avec les clients et le personnel, bien sûr.",inform,302,Dial_20120107_175917
Lucas,"Ok, super,merci bien !",quit,302,Dial_20120107_175917
Mélissa,"Revenez me voir dès que vous avez trouvé ce qu'il vous faut dans le ""magasin de moules"", on pourra discuter encore un peu.",quit,302,Dial_20120107_175917
Mélissa,"Bonjour, je suis Mélissa la responsable d'îlot de production.",greet,304,Dial_20110712_110207
Mélissa,Que voulez vous ?,ask,304,Dial_20110712_110207
Lucas,je voudrais fabriquer une manette,manufacturing_reqs,304,Dial_20110712_110207
Mélissa,"Pour faire une pièce, il vous faut un moule, une machine et de la matière colorée dans la bonne teinte.",inform,304,Dial_20110712_110207
Mélissa,Encore une question ?,ask,304,Dial_20110712_110207
Lucas,"non, je pense ce sera bon",no,304,Dial_20110712_110207
Mélissa,"Dans ce cas, je retourne travailler, revenez quand vous aurez trouvé votre moule!",quit,304,Dial_20110712_110207
Samir,Bravo! Vous avez été rapides!,greet,305,Dial_20110526_111252
Samir,Qu'est-ce que je peux faire pour vous?,ask,305,Dial_20110526_111252
Julie,"maintennt qu'on a les plans, on fait quoi ?",next_step,305,Dial_20110526_111252
Samir,"Eh bien, il va falloir la fabriquer cette manette. Allez voir Mélissa, la responsable d' îlot de production, elle va vous aider. Elle doit être dans l' atelier de fabrication.",inform,305,Dial_20110526_111252
Samir,est ce que ça te surprends que des femmes travaillent également ici ?,ask,305,Dial_20110526_111252
Julie,pas particulièrement,staff_enterprise,305,Dial_20110526_111252
Samir,"la plasturgie, c' est plus une question de logique que de force physique. que ce soit pour imaginer les produits de demain comme ici, au bureau d' études, ou pour les créer, comme dans l' atelier, tout le monde y trouve son compte, filles comme garçons Il y a tellement de métiers différents et intéressants.",inform,305,Dial_20110526_111252
Samir,Voulez vous en savoir plus?,ask,305,Dial_20110526_111252
Julie,"non, merci. Bonne journée",no,305,Dial_20110526_111252
Samir,Merci de votre visite! Au Revoir!,quit,305,Dial_20110526_111252
M.Jasper,"Bonjour, je suis M.Jasper le directeur.",greet,306,Dial_20110615_095342
M.Jasper,Qu'est-ce que je peux faire pour vous?,ask,306,Dial_20110615_095342
Lucas,"Bonjour Monsieur le directeur. Je sais plus ce que nous cherchons, la manette?",first_step,306,Dial_20110615_095342
M.Jasper,Je peux vous donner des informations sur la première chose à faire pour fabriquer votre manette.,inform,306,Dial_20110615_095342
M.Jasper,Voulez vous en savoir plus?,ask,306,Dial_20110615_095342
Lucas,oui s'il vous plait,yes,306,Dial_20110615_095342
M.Jasper,"Pour faire votre manette, il vous faut des plans. Allez voir dans le bureau d' études, ils devraient y être.",inform,306,Dial_20110615_095342
M.Jasper,J'aurais aimé continuer à répondre à vos questions mais je dois reprendre mon travail! Bonne Chance!,quit,306,Dial_20110615_095342
Serge,"Bonjour , je suis Serge le technicien QHSE .",greet,307,Dial_20111205_194342
Ben,Bonjour,greet,307,Dial_20111205_194342
Serge,Que cherchez vous ici les enfants ?,ask,307,Dial_20111205_194342
Ben,Je ne sais pas trop,help,307,Dial_20111205_194342
Serge,Je peux vous donner des informations sur comment tester la qualité d' un produit et sur mon métier .,inform,307,Dial_20111205_194342
Ben,D'accord,ack,307,Dial_20111205_194342
Serge,"Je vais m' occuper de tous les autres tests , mais je vous laisse tester la solidité de la coque . C' est simple il faut envoyer 10 poids sur la manette . Si elle résiste , c' est qu' elle est conforme",inform,307,Dial_20111205_194342
Ben,"Merci, c'est gentil",ack,307,Dial_20111205_194342
Serge,Voulez vous en savoir plus sur mon métier avant de commencer ?,ask,307,Dial_20111205_194342
Ben,"Non, merci",no,307,Dial_20111205_194342
Serge,"ok , alors au travail .",quit,307,Dial_20111205_194342
Samir,"Bravo , bien joué !",greet,308,Dial_20111210_121551
Julie,"Je peux maintenant fabriquer une manette, c'est ça?",next_step,308,Dial_20111210_121551
Samir,"Eh bien , Allez voir Mélissa , la responsable d' îlot de production , elle va vous aider . Elle doit être dans l' atelier de fabrication .",inform,308,Dial_20111210_121551
Julie,"Ok, merci!",ack,308,Dial_20111210_121551
Samir,"Mais avant , voulez vous que je vous parle de mes collègues et des études qu' ils ont suivies ?",ask,308,Dial_20111210_121551
Julie,"Oui, pourquoi pas?",yes,308,Dial_20111210_121551
Samir,"La plasturgie c' est plus une question de logique que de force physique . que ce soit pour imaginer les produits de demain comme ici , au bureau d' études , ou pour les créer , comme dans l' atelier , tout le monde y trouve son compte , filles comme garçons Il y a tellement de métiers différents et intéressants .",inform,308,Dial_20111210_121551
Julie,"Oui, je suis d'accord avec vous.",ack,308,Dial_20111210_121551
Samir,"Il y a des métiers pour tout le monde du BEP à l' ingénieur . mais en fait , peu importe le niveau d' études il y a toujours des possibilités d' évolution .",inform,308,Dial_20111210_121551
Julie,C'est super ça!,ack,308,Dial_20111210_121551
Samir,Allez ; retournez au boulot et bonne chance !,quit,308,Dial_20111210_121551
Sophia,"Bonjour, je suis Sophia l' opérateur en décoration.",greet,309,Dial_20110530_164340
Sophia,Qu'est-ce que je peux faire pour vous?,ask,309,Dial_20110530_164340
Julie,je cherche des composants électroniques pour ma manette... vous en avez?,informer_elcomps,309,Dial_20110530_164340
Sophia,"Eh bien Justement, je venais vous les apporter j' ai entendu parler de votre histoire de manette et comme j' avais les composants à portée de main, je me suis dis que ça vous ferait gagner du temps si je vous les apportais par contre, je vous laisse vous occuper de l' assemblage",inform,309,Dial_20110530_164340
Sophia,"Mais avant de les récupérer, vous voulez que je vous parle un peu de mon métier ?",ask,309,Dial_20110530_164340
Julie,"bon vous faites de la deco, comme valérie Damido?",informer_decoration,309,Dial_20110530_164340
Sophia,Je m' occupe de la finition décoration. C' est un métier pour lequel il faut être polyvalent et minutieux.,inform,309,Dial_20110530_164340
Sophia,"J'ai posé les composants électroniques sur la table derrière moi, tu peux aller les récupérer.",quit,309,Dial_20110530_164340
Samir,"Bonjour, je suis Samir le concepteur de produit.",greet,310,Dial_20110610_143339
Samir,Qu'est-ce que je peux faire pour vous?,ask,310,Dial_20110610_143339
Mélissa,"Bonjour, je suis Mélissa la responsable d'îlot de production.",greet,311,Dial_20111125_084226
Mélissa,En quoi puis-je vous être utile ?,ask,311,Dial_20111125_084226
Lucas,"Hé ben oui je crois, je dois construire ce boitier là",manufacturing_reqs,311,Dial_20111125_084226
Mélissa,"Alors, pour fabriquer une pièce, il faut déjà trouver un moule. Ensuite, il vous faudra une machine adaptée, et de la matière plastique colorée dans la bonne teinte, mais on verra ça plus tard.",inform,311,Dial_20111125_084226
Lucas,Merci !!!,quit,311,Dial_20111125_084226
Mélissa,"Revenez me voir dès que vous avez trouvé ce qu'il vous faut dans le ""magasin de moules"", on pourra discuter encore un peu.",quit,311,Dial_20111125_084226
Samir,Bravo! Vous avez été rapides!,greet,312,Dial_20110615_100359
Samir,Qu'est-ce que je peux faire pour vous?,ask,312,Dial_20110615_100359
Julie,Vous trouvez ?,other,312,Dial_20110615_100359
Samir,Je suis desolé. Je ne peux pas repondre à cette question.,other,312,Dial_20110615_100359
Samir,Qu'est-ce que je peux faire pour vous?,ask,312,Dial_20110615_100359
Julie,J'ai oublié. Que faut il faire avec les plans pour libérer Professeur Geekman?,next_step,312,Dial_20110615_100359
Samir,"Eh bien, il va falloir la fabriquer cette manette. Allez voir Mélissa, la responsable d' îlot de production, elle va vous aider. Elle doit être dans l' atelier de fabrication.",inform,312,Dial_20110615_100359
Samir,"Mais avant, voulez vous en savoir plus sur les gens qui travaillent ici ou bien sur les études qu'ils ont suivies ?",ask,312,Dial_20110615_100359
Julie,Non merci je vais aller voir Mélissa. Il est grand temps de libérer Professeur Geekman. Il doit étouffer dans sa console!,no,312,Dial_20110615_100359
Samir,"d'accord, bonne continuation alors !",quit,312,Dial_20110615_100359
Serge,"Bonjour, je suis Serge le technicien QHSE.",greet,313,Dial_20110617_115859
Serge,Qu'est-ce que je peux faire pour vous?,ask,313,Dial_20110617_115859
Ben,tester ma manette je pense ;) on va en rester là,quality_control,313,Dial_20110617_115859
Serge,"Je vais m' occuper de tous les autres tests, mais je vous laisse tester la solidité de la coque. c' est simple il faut envoyer 10 poids sur la manette. Si elle résiste, c' est qu' elle est conforme",inform,313,Dial_20110617_115859
Serge,voulez vous que je vous parle un peu de mon métier ?,ask,313,Dial_20110617_115859
Ben,"oui, comment ça vous ai venu de faire ça?",inform_job,313,Dial_20110617_115859
Serge,"pour résumer, c' est moi qui suis chargé de contrôler que les pièces fabriquées par nos machines soient bien conformes aux attentes des clients.",inform,313,Dial_20110617_115859
Serge,bon allez au travail,quit,313,Dial_20110617_115859
Preparateur1,"Bonjour, je suis Preparateur1 le préparateur matière.",greet,314,Dial_20110614_112447
Preparateur1,Qu'est-ce que je peux faire pour vous?,ask,314,Dial_20110614_112447
Julie,Tu peux nous parler de ton travail ?,inform_job,314,Dial_20110614_112447
Preparateur1,"mon rôle, c' est de m' assurer que les machines soient bien approvisionnées, avec les bonnes matières, dans les bonnes couleurs. Je dois faire fonctionner les étuves et tout le système d' approvisionnement.",inform,314,Dial_20110614_112447
Preparateur1,Voulez vous en savoir plus sur l'espace matière ?,ask,314,Dial_20110614_112447
Julie,Oui!,yes,314,Dial_20110614_112447
Preparateur1,"Eh bien quand on reçoit les granulés de matière, ils sont pleins d' humidité. on ne peut pas les utiliser comme ça, sinon l' eau ferait plein de petites bulles dans le plastique et le produit final serait inutilisable. Alors on les passe dans une étuve, pour bien les sécher, et puis on peut aussi ajouter des colorants, pour donner une nouvelle couleur à la matière.",inform,314,Dial_20110614_112447
Preparateur1,Voulez vous en savoir plus sur le protocole à suivre en cas de panne ?,ask,314,Dial_20110614_112447
Julie,"Oui, au cas où ..",yes,314,Dial_20110614_112447
Preparateur1,"Si jamais il y a une panne j' appelle le technicien de maintenance c' est lui le pro pour tout réparer. mais mieux vaut prévenir que guérir. Alors son job, c' est aussi de passer régulièrement pour vérifier que tout va bien et corriger si nécessaire.",inform,314,Dial_20110614_112447
Preparateur1,Je crois que je vous ai tout dit ..,quit,314,Dial_20110614_112447
Julie,Merci!,quit,314,Dial_20110614_112447
Preparateur1,"Attendez ne partez pas si vite! j' ai une nouvelle machine à alimenter, elle doit faire des sacs plastiques, mais Je ne me rappelle plus de la matière qu' il faut. Tu veux bien me donner un coup de main?",ask,314,Dial_20110614_112447
Julie,Heu .. pourquoi pas ..,yes,314,Dial_20110614_112447
Preparateur1,"ok, c' est parti",inform,314,Dial_20110614_112447
Preparateur1,"Merci de votre aide, au revoir !",quit,314,Dial_20110614_112447
M.Jasper,"Bonjour, je suis M.Jasper le directeur.",greet,315,Dial_20111123_200208
M.Jasper,Alors vous avez besoin de quoi pour construire votre manette?,ask,315,Dial_20111123_200208
Lucas,Nous avons besoin d'un schéma. Peut-être disposez vous d'un guide ? sur papier ou en ligne.,first_step,315,Dial_20111123_200208
M.Jasper,Et bien nous disposons justement des plans de la manette dans nos bureaux. Vous devriez commencer par là. C'est sur votre droite en rentrant dans l'atelier.,inform,315,Dial_20111123_200208
M.Jasper,Au revoir et bonne chance !,quit,315,Dial_20111123_200208
Serge,Bravo! Vous avez été rapides!,greet,316,Dial_20110615_145639
Serge,Qu'est-ce que je peux faire pour vous?,ask,316,Dial_20110615_145639
Ben,où est ce que je pourrai trouver des composant électronique par exmple. Je parie que c'est sophia qui les a :D,next_step,316,Dial_20110615_145639
Serge,"Il ne vous reste plus qu' à trouver les composants électroniques pour terminer cette manette. Sophia doit les avoir sur elle, je l' ai vue passer tout à l' heure.",inform,316,Dial_20110615_145639
Serge,"mais avant, voulez vous faire un mini quizz avec moi ?",ask,316,Dial_20110615_145639
Ben,"Oui j'aime les quizz, donne moi plus de quizz",yes,316,Dial_20110615_145639
Serge,que faut il faire une fois que votre manette sera cassée et irréparable ?,ask,316,Dial_20110615_145639
Ben,La fracasser violent pour voir ce qu'il y a à l'interieur pour étudier toussa pour voir si je peux la réparé moi même parce qu'il ne faut pas se laisser faire la l'obsolescence programmée,todo_irreparable,316,Dial_20110615_145639
Serge,"pas tout à fait, on ramène les équipements hors-service au magasin, ils pourront les faire recycler",inform,316,Dial_20110615_145639
Serge,J'aurais aimé continuer à répondre à vos questions mais je dois reprendre mon travail! Bonne Chance!,quit,316,Dial_20110615_145639
Mélissa,"Bien, je vois que vous avez déjà récupéré le moule. Quelle efficacité !",greet,317,Dial_20111204_154917
Mélissa,"Que puis-je faire pour vous,cette fois ?",ask,317,Dial_20111204_154917
Lucas,"He ben,me dire ce quil faut que je fasse,par exemple",next_step,317,Dial_20111204_154917
Mélissa,"Vous devez trouver la bonne machine pour votre moule. Vous avez la fiche du moule, il faut regarder les fiches des machines pour trouver celle qui convient. Les machines sont toutes dans cette aile, vous ne devriez pas avoir de problème pour la trouver.",inform,317,Dial_20111204_154917
Mélissa,"Pensez bien à monter le moule sur la machine une fois que l'avez trouvée, ensuite, revenez me voir.",quit,317,Dial_20111204_154917
Sophia,Bravo ! C' est très bien !,greet,320,Dial_20111211_181953
Lucas,"Ouais! Enfin, c'est fini?",informer_end_manufacturing,320,Dial_20111211_181953
Sophia,Pas encore . On finit la fabrication par conditionner le produit .,inform,320,Dial_20111211_181953
Lucas,Qu'est-ce que c'est?,informer_conditioner,320,Dial_20111211_181953
Sophia,Conditioner le produit veut dire l' emballer soigneusement pour pouvoir l' expédier au client . Le logisticien assure qu' on ne manque pas de stock et de gérer les livraisons et les expéditions .,inform,320,Dial_20111211_181953
Lucas,"Ok, j'ai compris.",ack,320,Dial_20111211_181953
Sophia,"Bon, je crois que je vous ai tout dit. Au revoir !",quit,320,Dial_20111211_181953
Lucas,Merci beaucoup! Merci!!,quit,320,Dial_20111211_181953
Samir,Bonjour je suis Samir le concepteur de produit .,greet,321,Dial_20111103_125005
Samir,vous avez besoins d'aide?,ask,321,Dial_20111103_125005
Julie,"Bonjour, je cherche les plans pour construire la manette. Ils doivent être dans ce bureau.",find_plans,321,Dial_20111103_125005
Samir,"Oui, ils sont dans l'armoire, mais elle est verrouillée par un code. Ah la protection des données ! Un défi permanent... Je ne connais pas ce code, mais je sais que le responsable regarde souvent autour de lui avant de le taper. Je sais seulement qu'il y a 3 chiffres",inform,321,Dial_20111103_125005
Julie,"Merci bien de votre aide! Mais, à part de ça, je suis curieux, quel est votre métier?",inform_job,321,Dial_20111103_125005
Julie,En quoi consiste votre métier?,inform_job,321,Dial_20111103_125005
Samir,"Ahh, ça fait plaisir des jeunes curieux d'esprit! Je suis concepteur de produit, c' est moi qui conçois et dessine les articles qu' on fabrique dans cette entreprise .",inform,321,Dial_20111103_125005
Julie,Je voudrais savoir un peu plus sur le travail du concepteur de produit.,studies_job,321,Dial_20111103_125005
Samir,"C'est un métier de création. Plusieurs formations peuvent mener à ce métier : les arts appliqués, des études de design industriel, de conception assistée par ordinateur, et ça peut plaire autant aux filles qu'aux garçons !",inform,321,Dial_20111103_125005
Julie,Entendu. Merci pour ces informations complémentaires. Bonne continuation dans votre travail!,quit,321,Dial_20111103_125005
Samir,Bonne chance à vous. Je serais ici si vous avez à nouveau besoin de moi.,quit,321,Dial_20111103_125005
Lucas,Alors !,greet,323,Dial_20111210_120511
Ben,"Bon, il faut faire quoi? Je suis super motivé!",help,323,Dial_20111210_120511
Lucas,Il faut que tu trouves l' adresse de l' entreprise de plasturgie,ask,323,Dial_20111210_120511
Ben,D'accord! J'y vais!,yes,323,Dial_20111210_120511
Serge,"Bonjour, je suis Serge le technicien QHSE.",greet,324,Dial_20110617_104808
Serge,Qu'est-ce que je peux faire pour vous?,ask,324,Dial_20110617_104808
