Speaker,Utterance,Dialogue_Act,Dialogue_ID,File_ID
f,left,acknowledge,13,q6ec7
f,so i go down to the tip and then turn,check,13,q6ec7
g,no,reply_n,13,q6ec7
g,stay about two centimetres off the tip and then curve round to the left and down,clarify,13,q6ec7
f,right,acknowledge,13,q6ec7
f,so i'm going over the bay,check,13,q6ec7
g,no,reply_n,13,q6ec7
g,you're still on land,clarify,13,q6ec7
f,oh the left the left sorry yes,acknowledge,13,q6ec7
f,the left right okay,acknowledge,13,q6ec7
g,left,acknowledge,13,q6ec7
g,okay,align,13,q6ec7
g,and down,clarify,13,q6ec7
f,and down,acknowledge,13,q6ec7
g,and then have you got the houses of local residents,query_yn,13,q6ec7
f,ehm yes,reply_y,13,q6ec7
g,right,ready,13,q6ec7
g,go along 'til you're about just before it in line with the bottom of it,instruct,13,q6ec7
f,er right,acknowledge,13,q6ec7
g,right now,ready,13,q6ec7
g,do you have a bridge,query_yn,13,q6ec7
f,yes,reply_y,13,q6ec7
g,right,ready,13,q6ec7
g,you're going up and cross the bridge,instruct,13,q6ec7
f,okey-dokey,acknowledge,13,q6ec7
g,and,ready,13,q6ec7
g,keep going across for about five six centimetres,instruct,13,q6ec7
f,right,acknowledge,13,q6ec7
f,is the woodland there is it,check,13,q6ec7
g,yes,reply_y,13,q6ec7
g,you're about three centimetres away from the wood,explain,13,q6ec7
f,right,acknowledge,13,q6ec7
g,right,ready,13,q6ec7
g,now you want to,instruct,13,q6ec7
g,got the forked stream,query_yn,13,q6ec7
f,yes,reply_y,13,q6ec7
f,there's a stream with a fork,explain,13,q6ec7
g,right mmhmm,acknowledge,13,q6ec7
g,now,ready,13,q6ec7
g,continue from where you are down you're going to be going like slightly southeast 'til you get to the f-- 'til you touch the forked stream and then curve round with the forked stream,instruct,13,q6ec7
f,right,acknowledge,13,q6ec7
g,'til the top 'til you get to the top of the fork,instruct,13,q6ec7
f,right,acknowledge,13,q6ec7
g,now,ready,13,q6ec7
g,have you got a dead tree,query_yn,13,q6ec7
f,mmhmm,reply_y,13,q6ec7
g,you do you have farmed land,query_yn,13,q6ec7
f,erm,ready,13,q6ec7
g,to the right,query_yn,13,q6ec7
f,well my farmed land's right down the bottom of the the page,reply_w,13,q6ec7
g,no right okay,acknowledge,13,q6ec7
g,where the dead tree is on the other side of the stream there's farmed land,explain,13,q6ec7
g,so,ready,13,q6ec7
g,where you are just now go right for about f-- six centimetres,instruct,13,q6ec7
f,right,acknowledge,13,q6ec7
g,and then down 'til you're in level line with the bottom of the dead tree,instruct,13,q6ec7
f,right,acknowledge,13,q6ec7
g,and then cut across 'til you're right below the dead tree,instruct,13,q6ec7
f,right,ready,13,q6ec7
f,i have to jump a stream,explain,13,q6ec7
f,sort of i suppose that's alright,check,13,q6ec7
g,yeah,acknowledge,13,q6ec7
g,mmhmm that's okay,reply_y,13,q6ec7
g,there's no bridge here either,explain,13,q6ec7
g,right now,ready,13,q6ec7
g,do you have a lagoon,query_yn,13,q6ec7
f,yes,reply_y,13,q6ec7
g,right,ready,13,q6ec7
g,from where you are go straight down for about five centimetres,instruct,13,q6ec7
f,ehm i've got buried treasure down there,explain,13,q6ec7
g,do you,check,13,q6ec7
f,mmhmm,reply_y,13,q6ec7
g,eh whereabouts is the buried treasure,query_w,13,q6ec7
f,eh it's just sort of parallel to the top of the lagoon,reply_w,13,q6ec7
g,right okay,ready,13,q6ec7
g,go down to like in line with where it actually says lagoon,instruct,13,q6ec7
f,right,acknowledge,13,q6ec7
g,will that miss the buried treasure,query_yn,13,q6ec7
f,yeah,reply_y,13,q6ec7
g,right,acknowledge,13,q6ec7
g,that's fine then,explain,13,q6ec7
g,and then go str-- left,instruct,13,q6ec7
f,mmhmm,acknowledge,13,q6ec7
g,'til you reach the lagoon and then down to the bottom of the lagoon follow it round,instruct,13,q6ec7
f,right,acknowledge,13,q6ec7
g,right now,ready,13,q6ec7
g,you got green bay,query_yn,13,q6ec7
f,mmhmm,reply_y,13,q6ec7
g,right,ready,13,q6ec7
g,you're heading for the edge of green bay the land of the top left one,instruct,13,q6ec7
f,mmhmm,acknowledge,13,q6ec7
g,bit point of land,instruct,13,q6ec7
g,but there's a rock fall above green bay,explain,13,q6ec7
f,right,acknowledge,13,q6ec7
g,like where the wee dent is,explain,13,q6ec7
g,see the dent,align,13,q6ec7
f,mmhmm,reply_y,13,q6ec7
g,so that's goes from about three centimetres up,explain,13,q6ec7
g,so if you go from the tip of lagoon to the tip of green bay sort of avoiding the rock fall,instruct,13,q6ec7
f,mmhmm,acknowledge,13,q6ec7
f,so where's the rock fall is it,query_w,13,q6ec7
g,right,ready,13,q6ec7
g,see the like the wee curvy bit in green bay,align,13,q6ec7
f,mmhmm,reply_y,13,q6ec7
g,the top,align,13,q6ec7
f,mmhmm,reply_y,13,q6ec7
g,the rock fall takes up about three centimetres round there,reply_w,13,q6ec7
f,so if i go further over to the left then i'll miss it,check,13,q6ec7
g,yeah mmhmm,reply_y,13,q6ec7
f,right,acknowledge,13,q6ec7
g,go left and then go down,clarify,13,q6ec7
f,okay,acknowledge,13,q6ec7
g,to the point,clarify,13,q6ec7
f,right,acknowledge,13,q6ec7
g,and then,ready,13,q6ec7
g,have you got the pirate ship,query_yn,13,q6ec7
f,mmhmm,reply_y,13,q6ec7
g,just curve from the point go right go down and curve into the right 'til you reach the tip of the pirate ship,instruct,13,q6ec7
f,so across the bay,check,13,q6ec7
g,yeah through the water,reply_y,13,q6ec7
f,so i just go straight down,check,13,q6ec7
g,straight down,reply_y,13,q6ec7
g,and curve to the right 'til you're in line with the pirate ship,clarify,13,q6ec7
f,right pirate ship,acknowledge,13,q6ec7
f,right okay,acknowledge,13,q6ec7
g,and that's you finished,instruct,13,q6ec7
g,okay,align,13,q6ec7
f,right,reply_y,13,q6ec7
g,right,ready,14,q8ec2
g,right,ready,14,q8ec2
g,see the diamond mine up there,query_yn,14,q8ec2
f,mmhmm,reply_y,14,q8ec2
g,right well,ready,14,q8ec2
g,see we just go to the top left of it just sort of near the sort of square on its end right,instruct,14,q8ec2
g,right,align,14,q8ec2
g,at the diamond mine right,align,14,q8ec2
f,right,reply_y,14,q8ec2
g,right,acknowledge,14,q8ec2
g,just sort of up to the top left of that you start up there,instruct,14,q8ec2
f,right,reply_y,14,q8ec2
g,right,align,14,q8ec2
g,just right next to the diamond mi-- mine,instruct,14,q8ec2
f,right,acknowledge,14,q8ec2
f,there's a big cross right,explain,14,q8ec2
g,is there a cross there,query_yn,14,q8ec2
f,aye,reply_y,14,q8ec2
g,oh right,acknowledge,14,q8ec2
g,so you just go down the diamond mine,instruct,14,q8ec2
g,right,align,14,q8ec2
f,down,check,14,q8ec2
g,just down ss--,clarify,14,q8ec2
g,and follow it round it's sort of a square round the diamond mine,instruct,14,q8ec2
f,what draw a l-- a line round the diamond,check,14,q8ec2
g,just sort of head it down,clarify,14,q8ec2
g,right,ready,14,q8ec2
g,from the the the cross right,align,14,q8ec2
f,right,reply_y,14,q8ec2
g,you go straight down,clarify,14,q8ec2
f,right,acknowledge,14,q8ec2
g,to level with the sort of diamond mine writing,clarify,14,q8ec2
f,right,acknowledge,14,q8ec2
g,right in there when you're just below it just go right over to your right,clarify,14,q8ec2
g,right,ready,14,q8ec2
g,and then stop under springboks,instruct,14,q8ec2
g,right,align,14,q8ec2
f,springboks,check,14,q8ec2
g,springboks,reply_w,14,q8ec2
f,there's no that's not on the map,explain,14,q8ec2
g,well what's on your map,query_w,14,q8ec2
f,yeah well if i go right over to the right i'm on the,reply_w,14,q8ec2
f,over aye,reply_y,14,q8ec2
g,is there anything on your map,query_yn,14,q8ec2
g,what does it say,query_w,14,q8ec2
f,overgrown gully,reply_w,14,q8ec2
g,oh right i understand this now,acknowledge,14,q8ec2
g,well go over about sort of eh oh just over half the pa-- un-- just under half the width of the paper from the diamond mine,instruct,14,q8ec2
g,right,align,14,q8ec2
f,right,reply_y,14,q8ec2
g,then stop,instruct,14,q8ec2
g,and then sort of go up,instruct,14,q8ec2
f,how far,query_w,14,q8ec2
g,eh sort of near the top of the page,reply_w,14,q8ec2
g,then stop,instruct,14,q8ec2
g,and then go over to your right,instruct,14,q8ec2
f,right,acknowledge,14,q8ec2
f,highest viewpoint,check,14,q8ec2
g,right you're you're just should just be above that,reply_y,14,q8ec2
g,right keep going right stop stop,instruct,14,q8ec2
g,then go down,instruct,14,q8ec2
g,this is ridiculous,explain,14,q8ec2
g,go down about oh it's,instruct,14,q8ec2
f,to the overgrown gully,check,14,q8ec2
g,mm,query_w,14,q8ec2
g,just oh see that's no on mine,explain,14,q8ec2
g,just go down about oh three inches,instruct,14,q8ec2
f,that's me in overgrown gully then,explain,14,q8ec2
g,oh so i go down to the sort of eh southwest right that sort of direction just go,instruct,14,q8ec2
g,that's not on mine,explain,14,q8ec2
f,have i to avoid the overgrown gully,explain,14,q8ec2
g,just keep going,instruct,14,q8ec2
g,that's not on mine,explain,14,q8ec2
g,just go,instruct,14,q8ec2
f,right southwest,acknowledge,14,q8ec2
g,right,acknowledge,14,q8ec2
g,about a good wee bit,instruct,14,q8ec2
g,and you should be sort of like a third down the paper by now are you,align,14,q8ec2
f,mm mmhmm,reply_y,14,q8ec2
g,mmhmm,acknowledge,14,q8ec2
g,and then go left,instruct,14,q8ec2
f,straight left like,check,14,q8ec2
g,aye,reply_y,14,q8ec2
g,just sort of straight left,clarify,14,q8ec2
f,so where do i,query_w,14,q8ec2
g,so you should be about oh two inches off the left of the paper,align,14,q8ec2
f,right,reply_y,14,q8ec2
g,right,ready,14,q8ec2
g,and then go down,instruct,14,q8ec2
f,straight down,check,14,q8ec2
g,aye straight down,reply_y,14,q8ec2
g,about a third to the height of the paper,clarify,14,q8ec2
f,so i'm two thirds of the way down now,check,14,q8ec2
g,smashing,acknowledge,14,q8ec2
g,and then go to the right just a wee shade about w-- one inch an in-- inch and a half stop an inch and a half and then sort of go northeast a wee bit,instruct,14,q8ec2
f,i overdid it a wee bit there,explain,14,q8ec2
f,northeast a wee bit,acknowledge,14,q8ec2
g,aye,acknowledge,14,q8ec2
f,so that's,check,14,q8ec2
g,but you'll need to sort of go up maybe one and a half inches in height,instruct,14,q8ec2
f,right,acknowledge,14,q8ec2
g,right,acknowledge,14,q8ec2
g,and then go straight to your right,instruct,14,q8ec2
f,my right,check,14,q8ec2
g,mmhmm,reply_y,14,q8ec2
f,how far,query_w,14,q8ec2
g,er oh jesus so you're about an inch off the paper the side of it,reply_w,14,q8ec2
g,and then go straight down,instruct,14,q8ec2
g,that did not sound right that line,explain,14,q8ec2
g,go straight down,instruct,14,q8ec2
g,go straight down so you're about an inch an inch and a half off the bottom right-hand corner,instruct,14,q8ec2
g,right,align,14,q8ec2
f,mmhmm,reply_y,14,q8ec2
g,and then go left a wee bit just eh go left so you're about halfway across the paper,instruct,14,q8ec2
g,right,align,14,q8ec2
g,and then go down about half an inch,instruct,14,q8ec2
g,right,align,14,q8ec2
f,don't really know what an inch is but,reply_w,14,q8ec2
g,oh thank you,acknowledge,14,q8ec2
g,and then go left left so that you're a good bit just quite close to the right-hand left-hand side of the paper,instruct,14,q8ec2
g,right,align,14,q8ec2
f,mmhmm,reply_y,14,q8ec2
g,and then go up a good wee bit two inches i thought you might have known what two inches looked like callum you know,instruct,14,q8ec2
f,how far then,query_w,14,q8ec2
g,two inches,reply_w,14,q8ec2
g,know what an inch is,query_yn,14,q8ec2
f,ah right,acknowledge,14,q8ec2
f,i've done that,explain,14,q8ec2
g,do two that's fine,acknowledge,14,q8ec2
f,right no,reply_n,14,q8ec2
g,stop,instruct,14,q8ec2
g,is there a finish line on yours,query_yn,14,q8ec2
g,well that's me done anyway,explain,14,q8ec2
f,right,acknowledge,14,q8ec2
f,so am i supposed to just,query_yn,14,q8ec2
g,put a wee cross there or that you know,instruct,14,q8ec2
f,is that it finished then,query_yn,14,q8ec2
g,mmhmm,reply_y,14,q8ec2
g,'kay,align,15,q8ec3
f,right,reply_y,15,q8ec3
g,right starting at the top left of the right,align,15,q8ec3
f,right right,reply_y,15,q8ec3
g,if you come down sort of south southeast,instruct,15,q8ec3
g,you got a burnt forest,query_yn,15,q8ec3
f,aye,reply_y,15,q8ec3
g,"now come down round the left of the burnt forest so that you're just about underneath the ""b""",instruct,15,q8ec3
f,right hold on,acknowledge,15,q8ec3
g,oh right,acknowledge,15,q8ec3
f,right,ready,15,q8ec3
f,"i'm just below the ""b""",explain,15,q8ec3
g,right,acknowledge,15,q8ec3
g,now come down to the other direction now and,instruct,15,q8ec3
g,have you got a ravine,query_yn,15,q8ec3
f,yes,reply_y,15,q8ec3
g,right,acknowledge,15,q8ec3
g,if you see the bottom of the ravine then take a line across to the left-hand side of the page,instruct,15,q8ec3
g,right,align,15,q8ec3
f,s-- so,check,15,q8ec3
g,have you if you think of the ravine right,instruct,15,q8ec3
f,right,ready,15,q8ec3
f,i'm at the burnt forest right up the top here right,explain,15,q8ec3
g,right uh-uh,acknowledge,15,q8ec3
g,if you we're going to go down,instruct,15,q8ec3
f,have you got a carpenter's cottage,query_yn,15,q8ec3
g,no i haven't,reply_n,15,q8ec3
g,erm if if you can see the start mark,instruct,15,q8ec3
f,oh you just want me to just go to the left of the ravine,check,15,q8ec3
g,no i don't,reply_n,15,q8ec3
f,no,acknowledge,15,q8ec3
g,if see the bottom of the ravine right,align,15,q8ec3
f,right,reply_y,15,q8ec3
g,you're we you're going to end up in a line with the bottom of the ravine,instruct,15,q8ec3
g,right,align,15,q8ec3
f,right,acknowledge,15,q8ec3
g,underneath the start point,instruct,15,q8ec3
g,right,align,15,q8ec3
f,right,reply_y,15,q8ec3
g,under the start point but on the same line as the ravine bottom of the ravine,instruct,15,q8ec3
f,right,reply_y,15,q8ec3
g,right,align,15,q8ec3
f,right,acknowledge,15,q8ec3
g,if you could sort of curve round,instruct,15,q8ec3
f,mmhmm,acknowledge,15,q8ec3
g,so that you're vertically underneath the start point,instruct,15,q8ec3
f,oh jeez,acknowledge,15,q8ec3
g,missing,instruct,15,q8ec3
g,is it is that where your carpenter's cottage is underneath the burnt forest,query_yn,15,q8ec3
f,right,acknowledge,15,q8ec3
f,aye,reply_y,15,q8ec3
f,it's just directly underneath there,explain,15,q8ec3
g,well if you go to the,instruct,15,q8ec3
f,to the left of that,check,15,q8ec3
g,to the left of that,reply_y,15,q8ec3
f,right,acknowledge,15,q8ec3
f,right i'm down here,explain,15,q8ec3
g,right,acknowledge,15,q8ec3
f,right,acknowledge,15,q8ec3
g,now,ready,15,q8ec3
g,along so that you're couple of centimetres left of the ravine along horizontally,instruct,15,q8ec3
f,to the left of it,check,15,q8ec3
g,uh-huh,reply_y,15,q8ec3
f,right,acknowledge,15,q8ec3
g,and do you have the remote village,query_yn,15,q8ec3
f,no,reply_n,15,q8ec3
g,doesn't matter,acknowledge,15,q8ec3
f,i've got a tiled land just underneath that,explain,15,q8ec3
g,yeah,acknowledge,15,q8ec3
g,okay,ready,15,q8ec3
g,if you go up sort of slope if you slope up to the top left-hand corner of the ravine,instruct,15,q8ec3
f,right,acknowledge,15,q8ec3
g,right,acknowledge,15,q8ec3
g,and go up another centimetre maybe,instruct,15,q8ec3
f,right,acknowledge,15,q8ec3
g,and go along 'til you're at the top right of the ravine,instruct,15,q8ec3
f,right,acknowledge,15,q8ec3
g,yeah and along a few centimetres more,instruct,15,q8ec3
g,do you have a pine grove,query_yn,15,q8ec3
f,aye,reply_y,15,q8ec3
g,right,acknowledge,15,q8ec3
g,if you if you just take a straight line from where you are down to the bottom left of the pine grove,instruct,15,q8ec3
f,right,acknowledge,15,q8ec3
g,and do you have something underneath that,query_w,15,q8ec3
f,er there's an avalanche just slightly to the right,reply_w,15,q8ec3
g,to the right,acknowledge,15,q8ec3
f,mmhmm,acknowledge,15,q8ec3
g,underneath the pine grove,check,15,q8ec3
f,mmhmm,reply_y,15,q8ec3
g,right,acknowledge,15,q8ec3
f,it's a good wee bit down but,explain,15,q8ec3
g,right,ready,15,q8ec3
g,if you go under the pine grove,instruct,15,q8ec3
f,right,acknowledge,15,q8ec3
g,but at south a southeasterly angle sort of thing,instruct,15,q8ec3
f,right,acknowledge,15,q8ec3
g,so that you're and you should finish underneath,instruct,15,q8ec3
g,have you got concealed hideout,query_yn,15,q8ec3
f,aye,reply_y,15,q8ec3
g,you've got a concealed hideout right,acknowledge,15,q8ec3
f,i've got an avalanche directly above that,explain,15,q8ec3
g,right,acknowledge,15,q8ec3
f,have you no,query_yn,15,q8ec3
g,no i haven't,reply_n,15,q8ec3
g,we're trying to get to the right of the concealed hideout,instruct,15,q8ec3
g,right,align,15,q8ec3
f,just to the right of it,check,15,q8ec3
g,yeah so,reply_y,15,q8ec3
f,well i'll just go straight down there,check,15,q8ec3
g,well aye,reply_y,15,q8ec3
g,if you sort of miss out the r-- go round the avalanche,clarify,15,q8ec3
f,right i will,acknowledge,15,q8ec3
g,which i presume and you should be at the right of the concealed hideout,instruct,15,q8ec3
f,right,acknowledge,15,q8ec3
f,i'm at the right of it,explain,15,q8ec3
g,right,acknowledge,15,q8ec3
g,"now go underneath it so that you're just underneath the ""c"" you horizontally are down to the bottom of the concealed hideout and along so that you're just about under the ""c""",instruct,15,q8ec3
f,the sea,check,15,q8ec3
g,of concealed sorry,clarify,15,q8ec3
f,oh sorry i thought you were talking about,explain,15,q8ec3
g,okay,align,15,q8ec3
g,do you have a boat house,query_yn,15,q8ec3
f,eh it's away down to the right,explain,15,q8ec3
f,aye,reply_y,15,q8ec3
g,oh there's two boathouses ah,explain,15,q8ec3
f,right,acknowledge,15,q8ec3
g,well i've got another boat house,explain,15,q8ec3
g,"if you maybe two centimetres more past the ""c""",instruct,15,q8ec3
f,to the left,check,15,q8ec3
g,yeah,reply_y,15,q8ec3
f,right,acknowledge,15,q8ec3
g,right,ready,15,q8ec3
g,and do you have crane bay marked,query_yn,15,q8ec3
f,mmhmm,reply_y,15,q8ec3
g,and eh is is it curved,query_yn,15,q8ec3
f,aye,reply_y,15,q8ec3
g,"where about u-- up above the ""b""",query_yn,15,q8ec3
g,of bay,query_yn,15,q8ec3
f,aye,reply_y,15,q8ec3
f,mmhmm,reply_y,15,q8ec3
g,"well follow that curve round until you get above the ""r"" vertically down from the boat house and curve round 'til you get to the ""r""",instruct,15,q8ec3
f,right,acknowledge,15,q8ec3
g,right,align,15,q8ec3
f,got it,acknowledge,15,q8ec3
g,do you have a coconut palm,query_yn,15,q8ec3
f,no,reply_n,15,q8ec3
g,a pebbled shore,query_yn,15,q8ec3
f,aye,reply_y,15,q8ec3
g,right,acknowledge,15,q8ec3
g,if you follow the coast round right until you get to above the pebbled shore,instruct,15,q8ec3
f,mmhmm,acknowledge,15,q8ec3
g,then you're going,instruct,15,q8ec3
f,follow it quite close,check,15,q8ec3
g,no not terribly close,reply_n,15,q8ec3
f,right,acknowledge,15,q8ec3
g,and then you're going to the left of the pebbled shore,instruct,15,q8ec3
f,above it,check,15,q8ec3
g,uh-huh,reply_y,15,q8ec3
g,above and to the left,clarify,15,q8ec3
f,right,acknowledge,15,q8ec3
g,okay,align,15,q8ec3
f,mmhmm,reply_y,15,q8ec3
g,do you have something underneath the pebbled shore,query_w,15,q8ec3
f,washed stones,reply_w,15,q8ec3
g,right,acknowledge,15,q8ec3
g,i don't have these,explain,15,q8ec3
g,if you go southwest that's towards the bottom left-hand corner,instruct,15,q8ec3
g,right,align,15,q8ec3
f,right,reply_y,15,q8ec3
g,within a centimetre of the edge of the page,instruct,15,q8ec3
f,right,acknowledge,15,q8ec3
g,do you have a flagship,query_yn,15,q8ec3
f,yes,reply_y,15,q8ec3
g,right,ready,15,q8ec3
g,the finish,explain,15,q8ec3
f,right i'm down i'm at the bottom of the pa--,explain,15,q8ec3
g,wait a minute,instruct,15,q8ec3
g,wait a minute right,ready,15,q8ec3
g,the finish point is on land,explain,15,q8ec3
f,right,acknowledge,15,q8ec3
g,on the same line as the bottom of the flagship,explain,15,q8ec3
g,right,align,15,q8ec3
f,right,reply_y,15,q8ec3
g,it's about a centimetre inland,explain,15,q8ec3
f,right,acknowledge,15,q8ec3
g,and but you have to curve round the washed stones or whatever you've got there,instruct,15,q8ec3
f,right i will,acknowledge,15,q8ec3
g,"presumably ""x"" marks the spot",instruct,15,q8ec3
g,ehm,ready,16,q6ec6
g,have you got a start at the top of the page,query_yn,16,q6ec6
f,i have yeah,reply_y,16,q6ec6
f,it's near a diamond mine,explain,16,q6ec6
g,right,ready,16,q6ec6
g,go down so you're left of the diamond mine,instruct,16,q6ec6
f,down,acknowledge,16,q6ec6
g,so you're beneath it,instruct,16,q6ec6
f,so that i'm underneath it so i move right so that i'm underneath it,check,16,q6ec6
g,so that you're underneath it yes,reply_y,16,q6ec6
f,right ehm,ready,16,q6ec6
f,directly underneath the diamond mine,check,16,q6ec6
g,mmhmm,reply_y,16,q6ec6
g,then go right 'til you're three quarters along the page,instruct,16,q6ec6
f,right until i'm three quarters along the page,acknowledge,16,q6ec6
f,i've come to a cactus,explain,16,q6ec6
g,oh avoid the cactus go above it,instruct,16,q6ec6
f,above it,acknowledge,16,q6ec6
f,right,ready,16,q6ec6
f,i've gone above the cactus,explain,16,q6ec6
g,um go right up to the top of the page,instruct,16,q6ec6
f,um i've come to a rift valley,explain,16,q6ec6
g,oh you don't want to be that far along you want to go up so you're to the left of the rift valley,instruct,16,q6ec6
f,okay that's fine,acknowledge,16,q6ec6
g,then go right 'til you're halfway along the rift valley,instruct,16,q6ec6
f,then go ri--,acknowledge,16,q6ec6
f,right,acknowledge,16,q6ec6
g,then go down 'til you're above,instruct,16,q6ec6
g,have you got any rocks,query_yn,16,q6ec6
f,yeah,reply_y,16,q6ec6
g,alright,ready,16,q6ec6
f,so down through the m-- centre of the rift valley,check,16,q6ec6
g,yeah,reply_y,16,q6ec6
g,and you end up just above the rocks,instruct,16,q6ec6
f,along the rift,acknowledge,16,q6ec6
f,midway along the rocks basically there's an obstacle,explain,16,q6ec6
g,uh-huh then go to the left of the rocks,instruct,16,q6ec6
f,left of the rocks okay,acknowledge,16,q6ec6
g,so you're beneath them,instruct,16,q6ec6
f,eyo no i'm above,explain,16,q6ec6
g,well,ready,16,q6ec6
g,go to the left of them so that you're beneath them,instruct,16,q6ec6
f,how can i go to the left and be beneath,query_w,16,q6ec6
g,you go to the left and then you go down,reply_w,16,q6ec6
f,okay,ready,16,q6ec6
f,so i'm now,explain,16,q6ec6
f,and then go underneath them,check,16,q6ec6
g,no no n--,reply_n,16,q6ec6
g,just so you're beneath them,clarify,16,q6ec6
g,in parallel terms,clarify,16,q6ec6
f,okay fine,acknowledge,16,q6ec6
f,fine fine fine,acknowledge,16,q6ec6
g,okay,align,16,q6ec6
g,um have you got some white water or,query_yn,16,q6ec6
f,yeah,reply_y,16,q6ec6
g,right,acknowledge,16,q6ec6
g,go left,instruct,16,q6ec6
f,uh-huh,acknowledge,16,q6ec6
g,so that you're below the rocks but above the white water,instruct,16,q6ec6
f,okay,acknowledge,16,q6ec6
g,right,align,16,q6ec6
g,'til you're on the left-hand side of the white water,instruct,16,q6ec6
f,fine,acknowledge,16,q6ec6
g,okay,align,16,q6ec6
f,fine fine,reply_y,16,q6ec6
g,um and then go down,instruct,16,q6ec6
g,and have you got anything underneath white water,query_yn,16,q6ec6
f,a manned fort,reply_w,16,q6ec6
g,right,ready,16,q6ec6
g,go underneath that so go down and then underneath it,instruct,16,q6ec6
f,to the left or to the right,query_w,16,q6ec6
g,to start off on the left and then go to the right,reply_w,16,q6ec6
f,okay,ready,16,q6ec6
f,so i'm now right directly underneath the manned fort,explain,16,q6ec6
g,good right,acknowledge,16,q6ec6
g,have you got an outlaws' hideout,query_yn,16,q6ec6
f,mm no,reply_n,16,q6ec6
f,yes i do,reply_y,16,q6ec6
f,it's to the right of the manned fort and slightly up,explain,16,q6ec6
g,right and up,check,16,q6ec6
g,right,ready,16,q6ec6
g,i want you to move in a diagonal line up to that,instruct,16,q6ec6
f,diagonal line,check,16,q6ec6
g,from the manned fort to the outlaws' hideout,clarify,16,q6ec6
f,underneath or the left or the right above,query_w,16,q6ec6
g,to underneath the outlaws' hideout,reply_w,16,q6ec6
f,fine,acknowledge,16,q6ec6
g,right,ready,16,q6ec6
g,then i want you to go right along to the edge of the page,instruct,16,q6ec6
f,fine,acknowledge,16,q6ec6
g,and right the way down the side of the page 'til you come to the noose,instruct,16,q6ec6
g,got a noose,query_yn,16,q6ec6
f,got the noose,reply_y,16,q6ec6
g,got noose got noose right,acknowledge,16,q6ec6
g,then go bit further down,instruct,16,q6ec6
g,no no no no no that's right,instruct,16,q6ec6
g,then,ready,16,q6ec6
g,from the noose i want you to go left all the way along,instruct,16,q6ec6
f,underneath the noose or above it,query_w,16,q6ec6
g,underneath the noose,reply_w,16,q6ec6
f,underneath,acknowledge,16,q6ec6
g,all the way along 'til you reach the saloon bar,instruct,16,q6ec6
f,good,acknowledge,16,q6ec6
f,above the saloon below it,query_w,16,q6ec6
g,above to start with,reply_w,16,q6ec6
f,above,acknowledge,16,q6ec6
f,can we go into the saloon bar,query_yn,16,q6ec6
g,no,reply_n,16,q6ec6
f,no,acknowledge,16,q6ec6
g,it's bad for you,explain,16,q6ec6
f,okay,acknowledge,16,q6ec6
g,then go down,instruct,16,q6ec6
f,down,acknowledge,16,q6ec6
f,left or right,query_w,16,q6ec6
g,on the right-hand side of the saloon bar,reply_w,16,q6ec6
g,go down 'til you reach the bottom of it,clarify,16,q6ec6
f,okay,acknowledge,16,q6ec6
g,okay,align,16,q6ec6
g,and then go um left along the bottom of it,instruct,16,q6ec6
f,yeah okay,acknowledge,16,q6ec6
g,go about another inch further inch and a half further than the edge of the saloon bar,instruct,16,q6ec6
f,okay,acknowledge,16,q6ec6
g,and then go up 'til you're parallel with the top of the saloon bar,instruct,16,q6ec6
f,fine,acknowledge,16,q6ec6
g,tu es fini,instruct,16,q6ec6
f,oh i'm finished,acknowledge,16,q6ec6
g,right ehm,ready,17,q4ec3
g,you've got to take your line down from the start to just vertically to just to the left of burnt forest,instruct,17,q4ec3
f,to the left of burnt forest,check,17,q4ec3
g,mmhmm,reply_y,17,q4ec3
f,so it's not far down,check,17,q4ec3
g,no,reply_n,17,q4ec3
g,it's a tiny bit,clarify,17,q4ec3
g,okay and while you're doing that go in to your right a bit but it doesn't really matter,instruct,17,q4ec3
g,okay ehm,ready,17,q4ec3
g,have you got a ravine,query_yn,17,q4ec3
f,yeah,reply_y,17,q4ec3
g,right,acknowledge,17,q4ec3
g,take that same line still down vertically to the left of the ravine,instruct,17,q4ec3
f,there's a cottage on my map,explain,17,q4ec3
g,well just draw round it,instruct,17,q4ec3
f,the left of the ravine,check,17,q4ec3
g,uh-huh,reply_y,17,q4ec3
g,is the cottage in the way there no,query_yn,17,q4ec3
f,it's next to the ravine,reply_w,17,q4ec3
g,well that's okay,acknowledge,17,q4ec3
g,right now take that take the line,instruct,17,q4ec3
g,is the cottage directly beside the ravine,check,17,q4ec3
f,mmhmm,reply_y,17,q4ec3
f,right next to it,clarify,17,q4ec3
g,is there a space between them yeah,check,17,q4ec3
f,mmhmm,reply_y,17,q4ec3
g,right take the line and go to your right underneath the cottage,instruct,17,q4ec3
g,can you do that,align,17,q4ec3
f,no,reply_n,17,q4ec3
f,'cause the ravine's on the right of the cottage,explain,17,q4ec3
g,yeah,acknowledge,17,q4ec3
g,but i want you to draw up through between the cottage and the ravine,instruct,17,q4ec3
f,and down through,check,17,q4ec3
g,no,reply_n,17,q4ec3
g,up through go g--,clarify,17,q4ec3
g,go down vertically until you're and draw underneath the cottage and then come up,instruct,17,q4ec3
f,mmhmm,acknowledge,17,q4ec3
g,between the cottage and the ravine,instruct,17,q4ec3
f,i've just come down there,explain,17,q4ec3
g,you weren't meant to,explain,17,q4ec3
